03-26 10:41,3846062096,小仙女WHR,0,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>厉害了",https://tvax4.sinaimg.cn/crop.13.0.724.724.180/e53e4010ly8ffigdx8xtsj20ku0k4myo.jpg
03-26 10:10,2033448971,山顶看日出的小卢子,0,回复<a href='https://m.weibo.cn/n/沸腾的李大白'>@沸腾的李大白</a>:估计很多行业都如此，不出事相安无事，出事弊病暴露,https://tva2.sinaimg.cn/crop.0.0.1152.1152.180/7933f80bjw8fd89sbq11uj20w00w0n0x.jpg
03-26 08:57,1934743903,咩叽咩叽咩叽,0,"<a href='https://m.weibo.cn/n/LBJ明KING'>@LBJ明KING</a> 前洲高铁站有个奥凯，三号线重点也在那<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shuai-ade42a9895.png"" style=""width:1em;height:1em;""></span>",https://tvax1.sinaimg.cn/crop.0.0.751.751.180/7351d95fly8ffg127d483j20kv0kv75l.jpg
03-25 23:32,1890298650,从小就是SHENHUA球迷,0,中国的招投标就是个笑话,https://tva2.sinaimg.cn/crop.0.4.503.503.180/70abab1ajw8f62ffzi6erj20dz0e8q3c.jpg
03-25 22:26,2077348721,黑障-,0,回复<a href='https://m.weibo.cn/n/超大小姐CC'>@超大小姐CC</a>:呵呵，事实是现在所有政府采购招标都是最低价中标，根本不可能有高价中标,https://tva3.sinaimg.cn/crop.0.0.180.180.180/7bd1d371jw1e8qgp5bmzyj2050050aa8.jpg
03-25 22:05,1017688485,老许HiFi音响,0,回复<a href='https://m.weibo.cn/n/非智库研究员刘庆丰'>@非智库研究员刘庆丰</a>:这并不是个案。许多官员就这么干的。,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
03-25 18:31,1680733433,进进出出V,0,冰山一角。,https://tva4.sinaimg.cn/crop.0.0.180.180.180/642df4f9jw1e8qgp5bmzyj2050050aa8.jpg
03-25 18:15,6065406719,凉州小子,1,整改费用谁出？ 要那些监督单位有何用(监理单位，检测单位，质检站)？一天到晚就想着怎么捞点好处，只要给钱，不合格的材料照样能用，地铁不清楚，没做过，反正高速公路是这样。,https://tva3.sinaimg.cn/crop.86.73.216.216.180/006CtPmDjw8f9yqon9xfrj30at0a33yn.jpg
03-25 17:49,2654284021,Rekadoooooo,0,事情肯定没有那么简单,https://tva1.sinaimg.cn/crop.0.0.511.511.180/9e3528f5jw8eqpe83uycsj20e70e8gm1.jpg
03-25 17:30,5252561988,多情的驴肉,0,有钱啥证办不下，有钱啥都是合格的，商家的良心呢，政府部门监督不到位，钻空了？屁，你们不给空怎么捞钱，所有当官的都一样,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/005JtdjKly8fdd102vugnj30ro0rp0to.jpg
03-25 14:05,5741704512,海燕1727,0,没有举报是不是就没有这个事件。我们的质检要靠内部人士举报吗？中国还有多少没被举报的安全？！,https://tva3.sinaimg.cn/crop.0.0.664.664.180/006gzBDijw8fc9zuz9ojkj30ig0ig3zo.jpg
03-25 13:51,2088397771,刘剑很高兴,0,回复<a href='https://m.weibo.cn/n/李某人_47761'>@李某人_47761</a>:大解说，它这个是大什么说,https://tva4.sinaimg.cn/crop.0.0.750.750.180/7c7a6bcbjw8fc0hy3zjs2j20ku0kujsu.jpg
03-25 13:09,6031151226,看神州论天下,0,"回复<a href='https://m.weibo.cn/n/dfamksha'>@dfamksha</a>:国家单位与国家单位打交道油水一般；私人单位与私人单位打交道油水一般；国家单位与私人单位打交道油水丰富。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.996.996.180/006Aa5WGjw8f85p483cqqj30ro0rotgt.jpg
03-25 12:46,1399925414,李某人_47761,0,回复<a href='https://m.weibo.cn/n/刘剑很高兴'>@刘剑很高兴</a>:真的在哪儿？,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif
03-25 12:42,6031151226,看神州论天下,0,"别看奥凯公司小，拿下的可都是大单<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.996.996.180/006Aa5WGjw8f85p483cqqj30ro0rotgt.jpg
03-25 12:31,6091248906,stear杰少,0,都不敢坐地铁了,https://tva1.sinaimg.cn/crop.0.0.1006.1006.180/006Eeg66jw8fb939zgkk7j30ry0ryjst.jpg
03-25 11:35,5238007225,亿安达驾校高新总校,0,西安地铁三号线警示我们：低价中标摊上大事了！客户要便宜，员工要工资，环保要蓝天，国家要税收，成本都在涨， 如果您在乎的是质量，请尊重它的价格， 如果您要的是便宜，请接受它的缺陷。  用买萝卜的钱永远买不到人参的品质， 这是永恒不变的定律。,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/005Iu8Xvly8fe1iztjlcqj30ro0ro75y.jpg
03-25 11:09,3982936029,暗黑诗兄,0,壮哉我奥凯， 电缆是贴牌， 名牌不合格， 中标有后台。,https://tva2.sinaimg.cn/crop.0.9.640.640.180/ed66c7ddjw8faw9poh1ocj20hs0ibdgn.jpg
03-25 10:50,3061315193,一只阿泽西鱼,0,查呗 查出最大后台我算你赢,https://tva3.sinaimg.cn/crop.14.0.722.722.180/b677f679jw8f9f892gpxpj20ku0k2my3.jpg
03-25 10:05,1577371391,边缘的言说,0,在天朝，凡是竞争稀缺性资源的领域，都或多或少存在权钱交易、暗箱操作的现象。欧盟至今不承认中国是市场经济国家，还是有一定道理的。,https://tva2.sinaimg.cn/crop.0.0.480.480.180/5e04c6ffjw8eq8lkkz9q5j20dc0dcjrs.jpg
03-25 09:53,1477968101,用户1477968101,0,我觉得这样的事情很平常。中央强力反腐才开始，我家有一个亲戚的老爹原来是陕西省国税局的工程师，儿子学历不行顶不了班，就自己依靠国税局关系开了家会计事务所，好家伙这十年发了大财，小车从大众换到尼桑，今年又换到奔驰越野，我的天，不服不行。人家一天穿得干干净净，活动自由，比公务员还舒坦,https://tva3.sinaimg.cn/crop.0.0.180.180.180/581800e5jw1e8qgp5bmzyj2050050aa8.jpg
03-25 09:44,1477968101,用户1477968101,1,奥凯公司背后有政府高官罩着，谁敢动一指头试一下？这就是为什么该公司臭名昭著，却依然招揽大企业工程项目的原因。试想奥凯公司成立不久就被评为陕西省名牌企业，没有政府高官的招呼谁敢？陕西省工商局，国税局，质监局这些关键部门都脱不了干系，奥凯堪比明朝魏忠贤,https://tva3.sinaimg.cn/crop.0.0.180.180.180/581800e5jw1e8qgp5bmzyj2050050aa8.jpg
03-25 09:07,1212820277,一个人的旅行2006,1,权力缺乏有效的监督，成了谋利的手段,https://tva4.sinaimg.cn/crop.1.0.748.748.180/484a2b35jw8exfof5kcmuj20ku0ks0tt.jpg
03-25 08:47,3166587561,今天没洽药,1,人管人，人治理人的社会真的靠不住，我还是要回头相信耶稣和圣经,https://tva4.sinaimg.cn/crop.0.0.219.219.180/bcbe4aa9jw8f9c9yf7eu4j2064064gln.jpg
03-25 08:45,3166587561,今天没洽药,1,"我只服新京报小编，这段话写的精辟，给1万个赞<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-6e88e6f51d.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.219.219.180/bcbe4aa9jw8f9c9yf7eu4j2064064gln.jpg
03-25 08:32,3166587561,今天没洽药,2,他这一跪，为自己也为那些幕后的官员跪，请求群众放他们一马，不要再追查下去，大家都是为了混口饭吃，人在江湖身不由己。,https://tva4.sinaimg.cn/crop.0.0.219.219.180/bcbe4aa9jw8f9c9yf7eu4j2064064gln.jpg
03-25 07:50,2265479345,Jack2265479345,1,御史在哪里？,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
03-25 07:33,5972943199,Lili-___,0,回复<a href='https://m.weibo.cn/n/沸腾的李大白'>@沸腾的李大白</a>:所以，坐地铁很不安全,https://tvax1.sinaimg.cn/crop.0.0.1242.1242.180/006wdRnxly8ffohkv6tuij30yi0yiad7.jpg
03-25 07:20,1681100515,liangshangjia,0,回复<a href='https://m.weibo.cn/n/非智库研究员刘庆丰'>@非智库研究员刘庆丰</a>:地铁公司开的分公司,https://tva1.sinaimg.cn/crop.0.0.664.664.180/64338ee3jw8f50padbmtxj20ig0igq4t.jpg
03-25 07:16,1681100515,liangshangjia,1,这次新闻界敢爆到底吗,https://tva1.sinaimg.cn/crop.0.0.664.664.180/64338ee3jw8f50padbmtxj20ig0igq4t.jpg
03-25 06:21,1069225674,shangsgovernor,0,这公司法人会不会是白手套？,https://tva2.sinaimg.cn/crop.0.0.180.180.180/3fbb16cajw1e8qgp5bmzyj2050050aa8.jpg
03-25 01:49,1498678567,飞飞1025,0,一个民企如此惊天，竟没有各级政府部门责任，呵呵…,https://tva2.sinaimg.cn/crop.0.0.512.512.180/59540527jw8f2e2tm8gfyj20e80e8wf5.jpg
03-25 01:44,2281047187,秦清瓷,1,这个时候巡视组是去巡山了吧。,https://tva4.sinaimg.cn/crop.209.588.196.196.180/87f60493jw8er798f7pwyj20g40lvtcc.jpg
03-25 00:17,3908126401,向上马拉松,0,想问背后的故事,https://tvax4.sinaimg.cn/crop.0.0.512.512.180/e8f146c1ly8fek1v8jjczj20e80e8dgb.jpg
03-24 22:22,5462174881,房地产深圳,0,转发微博,https://tva2.sinaimg.cn/crop.0.0.168.168.180/005XEJcRjw8enyb1trsanj304o04ojr8.jpg
03-24 21:54,1834967612,冖锋,1,质量是大事，但更大的是利息链接,https://tva2.sinaimg.cn/crop.0.0.180.180.180/6d5f623cjw1e8qgp5bmzyj2050050aa8.jpg
03-24 21:01,3555427347,清沙落雁wb,0,出个老虎？,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/d3eb8413ly8ffenruule0j20ro0road1.jpg
03-24 20:36,1223866645,新青评论-老百姓视角,0,回复<a href='https://m.weibo.cn/n/妙算号'>@妙算号</a>:不能说全对，道理还有的。,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/48f2b915ly8fcxafndshmj20ro0ro3zg.jpg
03-24 20:35,1960369035,心碎的萌大叔,1,[左哼哼]更换问题线缆的费用是奥凯公司支付还是纳税人买单呢？？？？,https://tvax4.sinaimg.cn/crop.0.1.1242.1242.180/74d8db8bly8fdmo6l0ataj20yi0ykn18.jpg
03-24 20:17,2077728603,一个风华正茂的翩翩追风少年,0,转发微博,https://tva2.sinaimg.cn/crop.0.0.180.180.180/7bd79f5bjw1e8qgp5bmzyj2050050aa8.jpg
03-24 19:49,2648914860,顺流江上,0,看谁能将市长大座抢到。,https://tva2.sinaimg.cn/crop.0.0.664.664.180/9de33bacjw8f1oogdxozmj20ig0ig75s.jpg
03-24 18:59,2612308941,欧巴巴巴呢,0,组织到底是一个人，还是一个组织,https://tva1.sinaimg.cn/crop.0.0.748.748.180/9bb4abcdjw8er42d8tf5yj20ks0ksjsc.jpg
03-24 18:58,2612308941,欧巴巴巴呢,1,反腐虽然说是高压态势，其实呢，腐败无处不在，令人忧心,https://tva1.sinaimg.cn/crop.0.0.748.748.180/9bb4abcdjw8er42d8tf5yj20ks0ksjsc.jpg
03-24 18:56,2612308941,欧巴巴巴呢,2,中国高铁还想走出去，让这么一帮腐败分子弄的乌烟瘴气，怎么走出去，谁家敢要,https://tva1.sinaimg.cn/crop.0.0.748.748.180/9bb4abcdjw8er42d8tf5yj20ks0ksjsc.jpg
03-24 18:30,5675266413,超大小姐CC,0,回复<a href='https://m.weibo.cn/n/章艺凌'>@章艺凌</a>:并不是所有的标是低价中标，有的是综合评分法，价格占30分，但是其他分数还是有认为操作性的,https://tva2.sinaimg.cn/crop.14.0.611.611.180/006c4Q33jw8f8k174rncvj30hs0gzdgk.jpg
03-24 18:19,6091123577,William_201701,0,回复<a href='https://m.weibo.cn/n/涪陵使节'>@涪陵使节</a>:杨凌不是西安的啊。比咸阳还靠西呢。怎么是西安的了,https://tva4.sinaimg.cn/crop.0.4.750.750.180/006EdJuFjw8fc6dwaz41mj30ku0l3wg2.jpg
03-24 18:10,6097844762,福永陈冠希,0,"小粉红：“新京报的报道，切”<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.0.1.640.640.180/006EFVYSjw8fcir65od98j30hs0hvjs1.jpg
03-24 17:41,2376559547,灰机一架,0,拔出萝卜带出泥，必须根除同党！！！,https://tva2.sinaimg.cn/crop.0.0.180.180.180/8da76bbbjw1e8qgp5bmzyj2050050aa8.jpg
03-24 17:18,3316849957,大噶家有三只猪,0,回复<a href='https://m.weibo.cn/n/空竟南鸣'>@空竟南鸣</a>:北京五号线,https://tvax3.sinaimg.cn/crop.0.25.1242.1242.180/c5b31d25ly8fege6bw8fkj20yi0zxtf6.jpg
03-24 16:54,1441778067,迷惘的水元素,0,上边有谁,https://tva3.sinaimg.cn/crop.0.0.180.180.180/55efc993jw1e8qgp5bmzyj2050050aa8.jpg
03-24 16:38,1988896511,火之舞海儿,0,背后有故事,https://tva2.sinaimg.cn/crop.0.0.180.180.180/768c26ffjw1e8qgp5bmzyj2050050aa8.jpg
03-24 16:33,2801082093,Kiocm,0,这个驴贱应该引咎辞职。顺便再查查,https://tvax4.sinaimg.cn/crop.0.0.360.360.180/a6f51eedly8fehooi9hx7j20a00a0t8t.jpg
03-24 16:15,2616957385,斯文男青,0,打虎行动又要开始了,https://tva1.sinaimg.cn/crop.0.0.180.180.180/9bfb99c9jw1e8qgp5bmzyj2050050aa8.jpg
03-24 16:13,2175110374,极度水瓶Aquarius,1,"回复<a href='https://m.weibo.cn/n/阎魔v'>@阎魔v</a>:确实没有门槛  只要你卖的出去 还收的回来钱 但是现在竞争很激烈 好像哪个大品牌不做非标线一样<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;""></span> 给国营投标靠的都是关系好不好 线好有毛用 哪个当官的认你 在小的厂子都可以做出国标线 <span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.10.492.492.180/81a58ce6jw8fd4a1b1sp6j20do0e8aah.jpg
03-24 16:11,1317331157,我能胸口碎大石,0,两字:腐败,https://tva4.sinaimg.cn/crop.0.0.180.180.180/4e84e0d5jw1e8qgp5bmzyj2050050aa8.jpg
03-24 16:09,1770743460,徐小云心有所念,1,笑话的不是一个小公司，而是招标这个体系吧。今天需要感谢奥凯烂的那么彻底，烂的自己人都看不下去了。换了别的中标单位，哪个敢摸着良心拍着胸脯压上祖宗十八代说自己没干活跟奥凯一样的事？,https://tva4.sinaimg.cn/crop.0.0.511.511.180/698b66a4jw8f3vg1o1dyqj20e70e8dhe.jpg
03-24 15:57,2617422022,翻车大魔王,1,回复<a href='https://m.weibo.cn/n/沸腾的李大白'>@沸腾的李大白</a>:这个是大实话,https://tva2.sinaimg.cn/crop.0.0.664.664.180/9c02b0c6jw8f8i8dyc8zqj20ig0igq41.jpg
03-24 15:53,2663279331,用户tmmwm0p1un,0,"回复<a href='https://m.weibo.cn/n/肛门'>@肛门</a>:怎么哪都有你<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.640.640.180/9ebe6ae3jw8f9luhfp78bj20hs0htdhb.jpg
03-24 15:46,3106046227,按时吃错药,0,"回复<a href='https://m.weibo.cn/n/遥远D卡萨布兰卡'>@遥远D卡萨布兰卡</a>:怎么可能，被人监督的党怎么配领导我们<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span>",https://tva3.sinaimg.cn/crop.124.5.360.360.180/b9228113tw1ee3p0uk5vbj20go0afdfy.jpg
03-24 15:45,3106046227,按时吃错药,0,回复<a href='https://m.weibo.cn/n/肛门'>@肛门</a>:有个党，执政和倒台后，差距更大。。。,https://tva3.sinaimg.cn/crop.124.5.360.360.180/b9228113tw1ee3p0uk5vbj20go0afdfy.jpg
03-24 15:44,3408142690,蜘蛛网008,0,还有好多的笑话现在披着神话的外衣,https://tva1.sinaimg.cn/crop.0.0.720.720.180/cb242162jw8ewc8c4yv7gj20k00k0gnd.jpg
03-24 15:39,5025327886,邢皓哒,0,不知道那几家都是标拖么，凡是参与竞标的都有好处的。行业潜规则，见怪不怪。,https://tvax4.sinaimg.cn/crop.0.0.1242.1242.180/005u5LlAly8fdx2xrt6gjj30yi0yiwig.jpg
03-24 15:22,2119598761,赵英秀的爸鼻,0,得罪谁了？好好想想。,https://tva2.sinaimg.cn/crop.0.0.748.748.180/7e5682a9jw8f4h98c1dyfj20ks0ksjwl.jpg
03-24 15:16,5381848018,老子吊的一逼,0,"你们评论小心点！小心被查水表啊<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-ad3f4f182c.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.498.498.180/005SdGwijw8f7iuf1ennyj30du0duq3h.jpg
03-24 15:11,5131224534,jin靳先森,0,"有钱  有权  有人<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span>",https://tva3.sinaimg.cn/crop.0.0.720.720.180/005Bg5U2jw8eobujcs5ydj30k00k0aan.jpg
03-24 15:01,5175495377,有酒有风没有你,1,"我tm能在神州大地上依然坚强的活到现在也是奇迹。中国的政治<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;""></span>算了，我耳朵聋，眼睛瞎",https://tva4.sinaimg.cn/crop.0.0.512.512.180/005EfQLTjw8fcfkd4hhvxj30e80e8js8.jpg
03-24 14:57,2852217273,甜菜咸菜不都是菜,0,<a href='https://m.weibo.cn/n/板栗啦啦啦'>@板栗啦啦啦</a>,https://tva1.sinaimg.cn/crop.0.0.1152.1152.180/aa0161b9jw8eu260g2lbkj20w00w0acb.jpg
03-24 14:49,6059176592,下掏惜索,0,政府执行力比较强，值得称道。,https://tva2.sinaimg.cn/crop.0.0.200.200.180/006C3GCIjw1f9cncu3iecj305k05kweg.jpg
03-24 14:44,3098328687,手捧满天星的男人,1,"我相信这跟我们的红色队伍没关系<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.1125.1125.180/b8acbe6fjw8f8cibbau7bj20v90v9gmw.jpg
03-24 14:36,3411729572,大猫Daimeng,0,很可怕，这可是关系到几十万人的民生工程啊。,https://tva3.sinaimg.cn/crop.0.0.664.664.180/cb5adca4jw8f1uick8vv6j20ig0igmy1.jpg
03-24 14:19,2331696463,短腿的瞎子,0,西安的官僚体制超级严重,https://tva4.sinaimg.cn/crop.0.0.640.640.180/8afadd4fjw8ez1f9yyt98j20hs0htt9v.jpg
03-24 14:14,5910958691,冠军哥666,0,规则要完善,https://tva4.sinaimg.cn/crop.22.0.370.370.180/006s1Mnpjw8f82qd9iz19j30bc0aaabk.jpg
03-24 13:54,5683763112,用户5683763112,1,要抓就抓背后的老虎，否则就和谐吧！让别人去笑，挡国反正也不差这一回。,https://tva4.sinaimg.cn/crop.0.0.664.664.180/006cEuqAjw8f3nwp45x5gj30ig0igt98.jpg
03-24 13:53,2511348357,不弃则相依,0,一定要挖出这些视百姓生命与不顾的官商们！,https://tva2.sinaimg.cn/crop.0.1.640.640.180/95b02285jw8exy66934gxj20hs0huab1.jpg
03-24 13:48,2944318435,花猫画猫画狗画梦,1,我们要见大老虎。,https://tva3.sinaimg.cn/crop.0.0.180.180.180/af7ebbe3jw1e8qgp5bmzyj2050050aa8.jpg
03-24 13:43,1917269327,老刘家的女神经,0,不奇怪,https://tva2.sinaimg.cn/crop.0.0.180.180.180/7247354fjw1e8qgp5bmzyj2050050aa8.jpg
03-24 13:40,5718459514,丝瓜sugus,1,这个，很中国，作为平头老百姓，我能有什么办法？除了发微博。,https://tva1.sinaimg.cn/crop.0.0.639.639.180/006f04xYjw8ezfemmleecj30hs0hrjsc.jpg
03-24 13:39,1709495461,Fernweh90,0,回复<a href='https://m.weibo.cn/n/阎魔v'>@阎魔v</a>:恰恰相反,https://tvax4.sinaimg.cn/crop.0.1.1242.1242.180/65e4d4a5ly8fdodg9hnipj20yi0yk408.jpg
03-24 13:38,1700671360,好吧你赢了小样,0,回复<a href='https://m.weibo.cn/n/麦考先生'>@麦考先生</a>:太年轻了，是靠暴力、恐惧、控制和统治。,https://tva1.sinaimg.cn/crop.0.0.996.996.180/655e2f80jw8fczo1b010gj20ro0ro40z.jpg
